year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,3,1,0,10,0,q1,0,sub,0,4,22,21,3,15,Bishops
2025,3,1,0,9,42,q1,21,TO,6,4,22,21,3,15,Bishops
2025,3,1,0,9,32,q1,-1,mcl,15,4,22,21,3,15,Bishops
2025,3,1,0,9,22,q1,21,mpt,17,4,22,21,3,15,Bishops
2025,3,1,0,8,59,q1,-1,TO,6,4,22,21,3,15,Bishops
2025,3,1,0,8,39,q1,3,mcl,5,4,22,21,3,15,Bishops
2025,3,1,0,8,36,q1,4,mcrs,2,4,22,21,3,15,Bishops
2025,3,1,0,8,30,q1,-1,TO,21,4,22,21,3,15,Bishops
2025,3,1,0,8,13,q1,4,mcr,8,4,22,21,3,15,Bishops
2025,3,1,0,7,51,q1,-1,cpt,6,4,22,21,3,15,Bishops
2025,3,1,0,7,34,q1,22,cr,15,4,22,21,3,15,Bishops
2025,3,1,0,7,18,q1,-1,mct,13,4,22,21,3,15,Bishops
2025,3,1,0,7,9,q1,22,mcr,18,4,22,21,3,15,Bishops
2025,3,1,0,6,52,q1,-1,mt,10,4,22,21,3,15,Bishops
2025,3,1,0,6,45,q1,-1,TOs,11,4,22,21,3,15,Bishops
2025,3,1,0,6,30,q1,21,cpl,10,4,22,21,3,15,Bishops
2025,3,1,0,6,19,q1,-1,TO,17,4,22,21,3,15,Bishops
2025,3,1,0,6,14,q1,3,l,20,4,22,21,3,15,Bishops
2025,3,1,0,6,2,q1,-1,TOp,16,4,22,21,3,15,Bishops
2025,3,1,0,5,57,q1,3,f,0,4,22,21,3,15,Bishops
2025,3,1,0,5,57,q1,3,f,0,4,22,21,3,15,Bishops
2025,3,1,0,5,57,q1,0,sub,0,4,22,21,3,20,Bishops
2025,3,1,0,5,45,q1,-1,mpcr,12,4,22,21,3,20,Bishops
2025,3,1,0,5,26,q1,4,mpcl,7,4,22,21,3,20,Bishops
2025,3,1,0,5,15,q1,-1,ct,17,4,22,21,3,20,Bishops
2025,3,1,0,4,47,q1,22,mcr,1,4,22,21,3,20,Bishops
2025,3,1,0,4,29,q1,-1,mpcl,9,4,22,21,3,20,Bishops
2025,3,1,0,4,17,q1,21,mcl,16,4,22,21,3,20,Bishops
2025,3,1,0,4,12,q1,0,sub,0,7,22,21,8,20,Bishops
2025,3,1,0,4,0,q1,-1,mpct,13,7,22,21,8,20,Bishops
2025,3,1,0,4,0,q1,-1,mpct,13,7,22,21,8,20,Bishops
2025,3,1,0,3,50,q1,20,f,0,7,22,21,8,20,Bishops
2025,3,1,0,3,50,q1,20,mf,0,7,22,21,8,20,Bishops
2025,3,1,0,3,30,q1,0,sub,0,7,22,23,8,15,Bishops
2025,3,1,0,3,24,q1,-1,mct,9,7,22,23,8,15,Bishops
2025,3,1,0,3,9,q1,22,mr,13,7,22,23,8,15,Bishops
2025,3,1,0,2,53,q1,-1,mct,12,7,22,23,8,15,Bishops
2025,3,1,0,2,33,q1,7,TO,9,7,22,23,8,15,Bishops
2025,3,1,0,2,18,q1,-1,TO,9,7,22,23,8,15,Bishops
2025,3,1,0,1,58,q1,7,mcpr,6,7,22,23,8,15,Bishops
2025,3,1,0,1,39,q1,-1,mpt,8,7,22,23,8,15,Bishops
2025,3,1,0,1,36,q1,0,sub,0,7,4,23,8,15,Bishops
2025,3,1,0,1,35,q1,-1,t,14,7,4,23,8,15,Bishops
2025,3,1,0,1,13,q1,15,mt,7,7,4,23,8,15,Bishops
2025,3,1,0,1,10,q1,0,sub,0,7,4,21,8,15,Bishops
2025,3,1,0,0,52,q1,-1,mpct,7,7,4,21,8,15,Bishops
2025,3,1,0,0,44,q1,15,TOp,20,7,4,21,8,15,Bishops
2025,3,1,0,0,37,q1,-1,t,18,7,4,21,8,15,Bishops
2025,3,1,0,0,11,q1,4,mct,4,7,4,21,8,15,Bishops
2025,3,1,0,0,1,q1,-1,f,0,7,4,21,8,15,Bishops
2025,3,1,0,0,1,q1,-1,mf,0,7,4,21,8,15,Bishops
2025,3,1,0,10,0,q2,0,sub,0,7,4,21,3,15,Bishops
2025,3,1,0,9,48,q2,-1,mpcr,13,7,4,21,3,15,Bishops
2025,3,1,0,9,37,q2,21,mt,16,7,4,21,3,15,Bishops
2025,3,1,0,9,25,q2,4,mcrs,8,7,4,21,3,15,Bishops
2025,3,1,0,9,22,q2,7,f,0,7,4,21,3,15,Bishops
2025,3,1,0,9,22,q2,7,mf,0,7,4,21,3,15,Bishops
2025,3,1,0,9,22,q2,7,f,0,7,4,21,3,15,Bishops
2025,3,1,0,9,3,q2,-1,mcpt,5,7,4,21,3,15,Bishops
2025,3,1,0,8,41,q2,15,mcpl,5,7,4,21,3,15,Bishops
2025,3,1,0,8,33,q2,-1,TO,18,7,4,21,3,15,Bishops
2025,3,1,0,8,33,q2,0,sub,0,7,4,12,3,15,Bishops
2025,3,1,0,8,11,q2,3,pct,2,7,4,12,3,15,Bishops
2025,3,1,0,7,59,q2,-1,mcl,18,7,4,12,3,15,Bishops
2025,3,1,0,7,40,q2,7,TO,8,7,4,12,3,15,Bishops
2025,3,1,0,7,40,q2,0,sub,0,22,4,12,3,20,Bishops
2025,3,1,0,7,30,q2,-1,cl,14,22,4,12,3,20,Bishops
2025,3,1,0,7,30,q2,-1,f,0,22,4,12,3,20,Bishops
2025,3,1,0,7,20,q2,3,pt,15,22,4,12,3,20,Bishops
2025,3,1,0,7,6,q2,-1,mct,13,22,4,12,3,20,Bishops
2025,3,1,0,6,56,q2,3,pl,17,22,4,12,3,20,Bishops
2025,3,1,0,6,37,q2,-1,mf,0,22,4,12,3,20,Bishops
2025,3,1,0,6,37,q2,-1,mf,0,22,4,12,3,20,Bishops
2025,3,1,0,6,37,q2,0,sub,0,8,4,12,3,20,Bishops
2025,3,1,0,6,31,q2,-1,mpcts,10,8,4,12,3,20,Bishops
2025,3,1,0,6,13,q2,20,TO,10,8,4,12,3,20,Bishops
2025,3,1,0,5,58,q2,-1,pcr,10,8,4,12,3,20,Bishops
2025,3,1,0,5,33,q2,4,f,0,8,4,12,3,20,Bishops
2025,3,1,0,5,33,q2,4,mf,0,8,4,12,3,20,Bishops
2025,3,1,0,5,21,q2,-1,TO,12,8,4,12,3,20,Bishops
2025,3,1,0,5,21,q2,0,sub,0,8,4,7,3,20,Bishops
2025,3,1,0,5,10,q2,7,mcr,14,8,4,7,3,20,Bishops
2025,3,1,0,5,0,q2,-1,f,0,8,4,7,3,20,Bishops
2025,3,1,0,5,0,q2,-1,mf,0,8,4,7,3,20,Bishops
2025,3,1,0,4,58,q2,-1,mf,0,8,4,7,3,20,Bishops
2025,3,1,0,4,58,q2,-1,f,0,8,4,7,3,20,Bishops
2025,3,1,0,4,58,q2,0,sub,0,12,4,7,3,20,Bishops
2025,3,1,0,4,33,q2,12,TO,1,12,4,7,3,20,Bishops
2025,3,1,0,4,33,q2,0,sub,0,12,4,7,3,15,Bishops
2025,3,1,0,4,17,q2,-1,cl,8,12,4,7,3,15,Bishops
2025,3,1,0,3,59,q2,15,pcl,11,12,4,7,3,15,Bishops
2025,3,1,0,3,40,q2,-1,mct,10,12,4,7,3,15,Bishops
2025,3,1,0,3,28,q2,15,TO,17,12,4,7,3,15,Bishops
2025,3,1,0,3,8,q2,-1,mcl,5,12,4,7,3,15,Bishops
2025,3,1,0,3,7,q2,-1,mf,0,12,4,7,3,15,Bishops
2025,3,1,0,3,7,q2,-1,f,0,12,4,7,3,15,Bishops
2025,3,1,0,3,7,q2,0,sub,0,4,7,21,3,14,Bishops
2025,3,1,0,2,43,q2,21,mcpl,1,4,7,21,3,14,Bishops
2025,3,1,0,2,32,q2,-1,pt,16,4,7,21,3,14,Bishops
2025,3,1,0,2,13,q2,14,mpr,10,4,7,21,3,14,Bishops
2025,3,1,0,2,8,q2,4,mpts,12,4,7,21,3,14,Bishops
2025,3,1,0,2,4,q2,3,mts,12,4,7,21,3,14,Bishops
2025,3,1,0,1,57,q2,4,mts,10,4,7,21,3,14,Bishops
2025,3,1,0,1,49,q2,14,mf,0,4,7,21,3,14,Bishops
2025,3,1,0,1,49,q2,14,mf,0,4,7,21,3,14,Bishops
2025,3,1,0,1,39,q2,-1,mcl,14,4,7,21,3,14,Bishops
2025,3,1,0,1,35,q2,-1,mcls,10,4,7,21,3,14,Bishops
2025,3,1,0,1,18,q2,4,mr,9,4,7,21,3,14,Bishops
2025,3,1,0,1,0,q2,-1,f,0,4,7,21,3,14,Bishops
2025,3,1,0,1,0,q2,-1,f,0,4,7,21,3,14,Bishops
2025,3,1,0,0,52,q2,7,cr,17,4,7,21,3,14,Bishops
2025,3,1,0,0,37,q2,-1,mct,11,4,7,21,3,14,Bishops
2025,3,1,0,0,19,q2,7,TO,13,4,7,21,3,14,Bishops
2025,3,1,0,0,15,q2,-1,TO,15,4,7,21,3,14,Bishops
2025,3,1,0,0,14,q2,4,f,0,4,7,21,3,14,Bishops
2025,3,1,0,0,14,q2,4,f,0,4,7,21,3,14,Bishops
2025,3,1,0,0,14,q2,0,sub,0,4,12,21,3,14,Bishops
2025,3,1,0,0,2,q2,-1,mcr,2,4,12,21,3,14,Bishops
2025,3,1,0,10,0,q3,0,sub,0,4,22,21,3,15,Bishops
2025,3,1,0,9,42,q3,15,TOp,7,4,22,21,3,15,Bishops
2025,3,1,0,9,28,q3,-1,TO,11,4,22,21,3,15,Bishops
2025,3,1,0,9,27,q3,22,TO,23,4,22,21,3,15,Bishops
2025,3,1,0,9,15,q3,-1,pmct,11,4,22,21,3,15,Bishops
2025,3,1,0,9,11,q3,-1,cls,8,4,22,21,3,15,Bishops
2025,3,1,0,8,53,q3,22,cr,10,4,22,21,3,15,Bishops
2025,3,1,0,8,43,q3,-1,TO,17,4,22,21,3,15,Bishops
2025,3,1,0,8,24,q3,22,mct,6,4,22,21,3,15,Bishops
2025,3,1,0,8,21,q3,21,mcls,14,4,22,21,3,15,Bishops
2025,3,1,0,8,9,q3,-1,pl,15,4,22,21,3,15,Bishops
2025,3,1,0,7,46,q3,22,TOp,5,4,22,21,3,15,Bishops
2025,3,1,0,7,37,q3,-1,mct,5,4,22,21,3,15,Bishops
2025,3,1,0,7,15,q3,4,mcpl,7,4,22,21,3,15,Bishops
2025,3,1,0,7,2,q3,-1,mcpl,13,4,22,21,3,15,Bishops
2025,3,1,0,6,58,q3,0,sub,0,4,7,21,3,15,Bishops
2025,3,1,0,6,36,q3,7,mpcr,1,4,7,21,3,15,Bishops
2025,3,1,0,6,16,q3,-1,mpt,8,4,7,21,3,15,Bishops
2025,3,1,0,6,0,q3,0,sub,0,4,7,21,3,20,Bishops
2025,3,1,0,5,47,q3,21,mpcl,2,4,7,21,3,20,Bishops
2025,3,1,0,5,33,q3,-1,mct,12,4,7,21,3,20,Bishops
2025,3,1,0,5,26,q3,-1,f,0,4,7,21,3,20,Bishops
2025,3,1,0,5,26,q3,-1,mf,0,4,7,21,3,20,Bishops
2025,3,1,0,5,26,q3,0,sub,0,4,7,23,3,20,Bishops
2025,3,1,0,5,13,q3,-1,TOps,3,4,7,23,3,20,Bishops
2025,3,1,0,5,2,q3,20,mcpl,14,4,7,23,3,20,Bishops
2025,3,1,0,4,52,q3,-1,cl,15,4,7,23,3,20,Bishops
2025,3,1,0,4,29,q3,7,mpcl,5,4,7,23,3,20,Bishops
2025,3,1,0,4,21,q3,-1,f,0,4,7,23,3,20,Bishops
2025,3,1,0,4,21,q3,-1,f,0,4,7,23,3,20,Bishops
2025,3,1,0,4,21,q3,0,sub,0,4,7,23,3,15,Bishops
2025,3,1,0,4,1,q3,4,f,0,4,7,23,3,15,Bishops
2025,3,1,0,4,1,q3,4,f,0,4,7,23,3,15,Bishops
2025,3,1,0,3,45,q3,-1,mcl,8,4,7,23,3,15,Bishops
2025,3,1,0,3,34,q3,-1,msct,6,4,7,23,3,15,Bishops
2025,3,1,0,3,19,q3,23,mpt,14,4,7,23,3,15,Bishops
2025,3,1,0,3,10,q3,-1,f,0,4,7,23,3,15,Bishops
2025,3,1,0,3,10,q3,-1,f,0,4,7,23,3,15,Bishops
2025,3,1,0,2,53,q3,4,mct,8,4,7,23,3,15,Bishops
2025,3,1,0,2,47,q3,7,TOs,11,4,7,23,3,15,Bishops
2025,3,1,0,2,47,q3,0,sub,0,4,22,23,3,15,Bishops
2025,3,1,0,2,40,q3,-1,t,17,4,22,23,3,15,Bishops
2025,3,1,0,2,28,q3,22,mf,0,4,22,23,3,15,Bishops
2025,3,1,0,2,28,q3,22,mf,0,4,22,23,3,15,Bishops
2025,3,1,0,2,10,q3,-1,mct,6,4,22,23,3,15,Bishops
2025,3,1,0,2,7,q3,-1,f,0,4,22,23,3,15,Bishops
2025,3,1,0,2,7,q3,-1,mf,0,4,22,23,3,15,Bishops
2025,3,1,0,2,7,q3,0,sub,0,4,22,21,3,15,Bishops
2025,3,1,0,2,6,q3,-1,mcls,12,4,22,21,3,15,Bishops
2025,3,1,0,1,56,q3,15,f,0,4,22,21,3,15,Bishops
2025,3,1,0,1,56,q3,15,f,0,4,22,21,3,15,Bishops
2025,3,1,0,1,48,q3,-1,mct,17,4,22,21,3,15,Bishops
2025,3,1,0,1,32,q3,-1,st,12,4,22,21,3,15,Bishops
2025,3,1,0,1,19,q3,22,pct,17,4,22,21,3,15,Bishops
2025,3,1,0,1,3,q3,-1,pcl,13,4,22,21,3,15,Bishops
2025,3,1,0,0,50,q3,3,mct,14,4,22,21,3,15,Bishops
2025,3,1,0,0,39,q3,-1,mt,17,4,22,21,3,15,Bishops
2025,3,1,0,0,29,q3,4,cl,18,4,22,21,3,15,Bishops
2025,3,1,0,0,3,q3,-1,mpcl,2,4,22,21,3,15,Bishops
2025,3,1,0,0,1,q3,-1,scl,1,4,22,21,3,15,Bishops
2025,3,1,0,10,0,q4,0,sub,0,4,22,21,3,15,Bishops
2025,3,1,0,9,52,q4,21,mpt,17,4,22,21,3,15,Bishops
2025,3,1,0,9,32,q4,-1,mpt,8,4,22,21,3,15,Bishops
2025,3,1,0,9,19,q4,22,mcl,15,4,22,21,3,15,Bishops
2025,3,1,0,9,11,q4,-1,mct,18,4,22,21,3,15,Bishops
2025,3,1,0,8,52,q4,15,cpl,10,4,22,21,3,15,Bishops
2025,3,1,0,8,30,q4,-1,mcl,6,4,22,21,3,15,Bishops
2025,3,1,0,8,17,q4,3,pcl,15,4,22,21,3,15,Bishops
2025,3,1,0,8,17,q4,3,f,0,4,22,21,3,15,Bishops
2025,3,1,0,8,17,q4,0,sub,0,4,7,22,3,21,Bishops
2025,3,1,0,8,1,q4,-1,TO,23,4,7,22,3,21,Bishops
2025,3,1,0,7,53,q4,3,mpcl,18,4,7,22,3,21,Bishops
2025,3,1,0,7,35,q4,-1,cl,10,4,7,22,3,21,Bishops
2025,3,1,0,7,18,q4,4,mt,12,4,7,22,3,21,Bishops
2025,3,1,0,7,8,q4,-1,cl,18,4,7,22,3,21,Bishops
2025,3,1,0,6,55,q4,4,mt,16,4,7,22,3,21,Bishops
2025,3,1,0,6,33,q4,-1,cl,7,4,7,22,3,21,Bishops
2025,3,1,0,6,18,q4,22,ct,12,4,7,22,3,21,Bishops
2025,3,1,0,6,6,q4,0,sub,0,4,7,12,3,15,Bishops
2025,3,1,0,5,54,q4,-1,mt,6,4,7,12,3,15,Bishops
2025,3,1,0,5,36,q4,-1,TOps,1,4,7,12,3,15,Bishops
2025,3,1,0,5,21,q4,4,mt,10,4,7,12,3,15,Bishops
2025,3,1,0,5,13,q4,12,spt,10,4,7,12,3,15,Bishops
2025,3,1,0,4,45,q4,-1,mcl,5,4,7,12,3,15,Bishops
2025,3,1,0,4,37,q4,-1,mts,8,4,7,12,3,15,Bishops
2025,3,1,0,4,32,q4,-1,TOs,12,4,7,12,3,15,Bishops
2025,3,1,0,4,22,q4,15,cpl,14,4,7,12,3,15,Bishops
2025,3,1,0,4,2,q4,-1,f,0,4,7,12,3,15,Bishops
2025,3,1,0,4,2,q4,-1,f,0,4,7,12,3,15,Bishops
2025,3,1,0,3,43,q4,12,TOp,5,4,7,12,3,15,Bishops
2025,3,1,0,3,35,q4,-1,cl,17,4,7,12,3,15,Bishops
2025,3,1,0,3,20,q4,4,f,0,4,7,12,3,15,Bishops
2025,3,1,0,3,20,q4,4,f,0,4,7,12,3,15,Bishops
2025,3,1,0,3,20,q4,0,sub,0,4,7,22,3,15,Bishops
2025,3,1,0,3,5,q4,-1,mpct,9,4,7,22,3,15,Bishops
2025,3,1,0,2,47,q4,-1,TOps,2,4,7,22,3,15,Bishops
2025,3,1,0,2,47,q4,0,sub,0,4,7,22,3,12,Bishops
2025,3,1,0,2,36,q4,7,mf,0,4,7,22,3,12,Bishops
2025,3,1,0,2,36,q4,7,mf,0,4,7,22,3,12,Bishops
2025,3,1,0,2,22,q4,-1,l,11,4,7,22,3,12,Bishops
2025,3,1,0,2,15,q4,3,mt,19,4,7,22,3,12,Bishops
2025,3,1,0,2,5,q4,4,mts,7,4,7,22,3,12,Bishops
2025,3,1,0,1,52,q4,-1,l,16,4,7,22,3,12,Bishops
2025,3,1,0,1,47,q4,7,mcl,10,4,7,22,3,12,Bishops
2025,3,1,0,1,22,q4,-1,cpr,2,4,7,22,3,12,Bishops
2025,3,1,0,1,15,q4,22,mct,18,4,7,22,3,12,Bishops
2025,3,1,0,1,11,q4,-1,mf,0,4,7,22,3,12,Bishops
2025,3,1,0,1,11,q4,-1,f,0,4,7,22,3,12,Bishops
2025,3,1,0,1,11,q4,0,sub,0,4,7,22,3,15,Bishops
2025,3,1,0,1,2,q4,22,mct,16,4,7,22,3,15,Bishops
2025,3,1,0,0,57,q4,-1,f,0,4,7,22,3,15,Bishops
2025,3,1,0,0,57,q4,-1,f,0,4,7,22,3,15,Bishops
2025,3,1,0,0,57,q4,0,sub,0,4,7,12,3,15,Bishops
2025,3,1,0,0,53,q4,7,ct,20,4,7,12,3,15,Bishops
2025,3,1,0,0,50,q4,-1,f,0,4,7,12,3,15,Bishops
2025,3,1,0,0,50,q4,-1,f,0,4,7,12,3,15,Bishops
2025,3,1,0,0,45,q4,7,mct,20,4,7,12,3,15,Bishops
2025,3,1,0,0,35,q4,-1,l,16,4,7,12,3,15,Bishops
2025,3,1,0,0,30,q4,7,ct,21,4,7,12,3,15,Bishops
2025,3,1,0,0,26,q4,0,sub,0,4,7,12,3,21,Bishops
2025,3,1,0,0,19,q4,-1,l,18,4,7,12,3,21,Bishops
2025,3,1,0,0,14,q4,7,f,0,4,7,12,3,21,Bishops
2025,3,1,0,0,14,q4,7,f,0,4,7,12,3,21,Bishops
2025,3,1,0,0,14,q4,7,f,0,4,7,12,3,21,Bishops





